1	109750415	109750470
1	109756539	109780742
1	109756603	109780770
1	109778852	109780791
1	109792640	109818372
1	109813445	109818229
1	109822177	109825737
1	109822177	109825747
1	109822177	109825769
1	109822178	109825790
1	109822178	109825790
1	109822186	109825808
1	109822206	109825744
1	109834986	109849663
1	109835136	109849617
1	109852191	109940573
1	109856526	109935979
1	109897106	109935979
1	109941652	109968973
1	109944418	109969062
1	109944471	109968754
1	110009179	110022410
1	110009249	110024759
1	110017863	110019465
1	110026560	110035356
1	110033637	110035356
1	110036673	110038894
1	110036700	110041477
1	110036701	110039177
1	110036720	110043055
1	110036721	110039081
1	110036721	110041477
1	110036726	110045554
1	110036735	110039184
1	110036736	110043062
1	110046796	110052304
1	110049689	110052360
1	11006529	11042094
1	11006529	11042094
1	110082493	110089882
1	110082527	110086459
1	110082549	110085498
1	110091232	110136975
1	110134155	110134262
1	110138846	110140403
1	110141514	110141589
1	110145888	110155679
1	110162125	110173028
1	110162458	110174673
1	110162506	110173774
1	110163275	110174673
1	110163695	110174163
1	110166435	110173839
1	110168219	110174671
1	110171038	110172927
1	110198702	110204322
1	110198726	110204235
1	110198743	110208118
1	110198873	110204322
1	110198957	110204364
1	110210643	110217905
1	110210643	110226619
1	110210643	110252171
1	110210672	110245064
1	110210675	110212645
1	110210687	110217908
1	110210709	110226206
1	110210713	110216147
1	110230435	110251661
1	110230441	110236367
1	110230450	110236010
1	110230461	110236365
1	110230466	110251307
1	110230479	110236241
1	110235738	110236364
1	1102483	1102578
1	110254863	110260888
1	110254876	110260888
1	110254877	110260883
1	110256165	110260460
1	110268441	110317874
1	110276553	110283138
1	110276553	110284384
1	110279123	110283660
1	110279597	110282923
1	110292701	110306546
1	110292702	110306649
1	110292930	110306526
1	110300976	110302213
1	1103242	1103332
1	110370976	110414058
1	110426797	110428886
1	1104384	1104467
1	110438594	110440483
1	110453232	110472355
1	110453254	110473614
1	110453520	110469365
1	110453529	110471656
1	110453607	110467820
1	110458278	110465171
1	110527307	110566357
1	110527636	110558153
1	110546752	110565011
1	110546754	110564319
1	110574198	110597261
1	110577237	110597263
1	110577240	110582503
1	110577253	110597263
1	11058232	11058320
1	110583792	110617263
1	11059918	11060002
1	110600961	110605177
1	110602615	110613322
1	110603483	110603939
1	110625309	110652341
1	110655061	110656569
1	110693107	110744824
1	110708807	110709805
1	110709428	110715111
1	110709702	110710842
1	110720264	110721341
1	11072698	11084100
1	11072740	11082915
1	110735189	110737610
1	11073772	11084240
1	110751455	110752609
1	110754094	110776666
1	110754113	110776661
1	110754121	110776666
1	110754769	110825722
1	110815105	110815229
1	110828996	110881793
1	11084283	11085548
1	1108435	1114935
1	11086579	11107280
1	110881127	110889299
1	110881944	110885312
1	110881944	110889299
1	110905469	110933704
1	110905481	110933648
1	110905481	110933670
1	110906247	110933648
1	110906383	110933670
1	110921565	110933644
1	110925440	110960984
1	1109263	1110414
1	1109282	1133315
1	1109285	1133313
1	110943870	110950290
1	110943870	110950293
1	110943874	110950330
1	110943874	110950564
1	110943878	110949047
1	110950146	110958896
1	110950446	110960984
1	110950461	110955120
1	110951591	110958894
1	110954798	110958896
1	110955614	110964501
1	110958684	110968407
1	110958684	110968621
1	110958684	110968731
1	110958748	110974982
1	110960110	110968707
1	110968592	110969392
1	110993821	110999976
1	110999126	110999976
1	111030301	111032880
1	111031150	111033892
1	11104854	11107290
1	111059838	111061797
1	111136201	111174096
1	111144632	111150051
1	111145776	111148345
1	111145875	111148975
1	11114645	11120081
1	111146617	111148986
1	111195563	111195653
1	111196181	111199662
1	111214309	111217655
1	11126674	11159926
1	11126674	11159938
1	11126677	11159894
1	11128527	11133154
1	111307029	111307128
1	11140757	11142680
1	111415774	111442198
1	111415775	111442550
1	111436930	111442473
1	111478990	111484975
1	111486088	111495470
1	111489806	111506701
1	111489812	111495583
1	111489843	111506587
1	1115076	1121244
1	111584455	111584547
1	11159731	11162108
1	11159731	11162157
1	111659954	111682662
1	111659954	111682825
1	111659956	111682838
1	11166591	11191615
1	11166591	11322564
1	111682248	111727724
1	111682847	111727724
1	111720835	111727722
1	111729795	111743311
1	111729795	111747031
1	111737760	111743168
1	111743392	111786061
1	111770231	111786062
1	111770280	111786060
1	111772313	111786061
1	111772441	111785256
1	111781927	111786060
1	111822680	111828730
1	111833483	111863179
1	111833537	111863179
1	111852995	111863185
1	111853066	111863179
1	111853086	111863097
1	111853098	111863188
1	111860221	111866603
1	111888909	111895635
1	111889221	111895635
1	111889241	111894185
1	11191650	11205082
1	111927140	111932473
1	111956935	111970399
1	111957919	111970134
1	111962231	111965673
1	111973667	111975690
1	111981261	111983850
1	111982511	111991998
1	111983795	111991874
1	111983919	111990154
1	111989419	111989530
1	111991557	112005395
1	111992086	112003954
1	111992105	112003648
1	112016413	112021134
1	112016490	112021094
1	112017189	112021133
1	112025969	112046110
1	112025969	112106584
1	112032938	112033045
1	11203954	11209594
1	112042050	112046382
1	112043131	112045709
1	11204480	11209594
1	112084839	112255735
1	11212406	11212509
1	112142276	112150940
1	112162404	112256101
1	112162404	112259313
1	112162768	112255109
1	112170090	112255318
1	112193052	112193159
1	112236	112366
1	112264685	112282046
1	112264972	112281985
1	112269127	112298446
1	112282462	112290420
1	112287920	112298131
1	112297926	112310638
1	112298520	112308452
1	112303018	112310196
1	112313283	112525418
1	112318430	112531777
1	112318430	112531777
1	112396383	112399527
1	112452269	112453553
1	112452306	112453552
1	11249397	11256038
1	112532391	112533745
1	112533157	112541464
1	11253683	11255235
1	112719855	112903150
1	112738123	112738228
1	11286310	11286417
1	112913625	112913729
1	112938802	113003786
1	112957338	112958909
1	112999439	113006078
1	113009162	113063905
1	113010055	113063905
1	113051399	113065288
1	113057373	113059039
1	113066139	113161811
1	113066139	113162040
1	113068380	113161738
1	113068504	113161550
1	113068607	113161811
1	113083455	113162040
1	113084411	113161811
1	113084411	113161811
1	113084414	113160839
1	113084415	113163447
1	113093261	113161749
1	113161794	113214241
1	113162440	113213005
1	113177340	113177406
1	113195209	113195310
1	113217042	113243368
1	113217108	113243361
1	113217312	113229621
1	113217319	113243356
1	113217341	113243348
1	113217366	113243332
1	113236309	113239243
1	113243727	113250025
1	113243748	113249678
1	113243752	113250056
1	113243754	113249749
1	113243896	113249757
1	113243934	113249747
1	113243946	113249742
1	113244141	113249701
1	113252615	113258099
1	113252619	113257913
1	113252624	113255593
1	113258293	113260418
1	113263040	113269857
1	113263198	113269857
1	11333262	11348491
1	11333584	11355221
1	113362795	113393265
1	113392649	113420493
1	113454468	113498975
1	113454473	113498685
1	113458827	113498616
1	113471669	113498803
1	113499082	113511609
1	113554308	113615727
1	113576294	113589677
1	113615830	113667824
1	113643018	113669822
1	1138887	1141951
1	1138890	1142071
1	1139223	1141060
1	1139223	1141951
1	113933370	114225056
1	113933580	114228545
1	113933593	114228545
1	113933610	114225056
1	113933752	114123724
1	114239452	114257834
1	114239823	114301777
1	114239823	114301777
1	114239826	114301960
1	114239826	114302059
1	114239826	114302098
1	114246444	114302098
1	114248695	114301503
1	114304453	114355098
1	114308766	114310656
1	114355000	114366118
1	114355229	114358098
1	114356432	114414334
1	114356432	114414381
1	114356436	114414320
1	114357300	114414323
1	114361920	114414334
1	114362147	114414334
1	114366034	114371793
1	114399256	114443859
1	114399404	114414358
1	114423324	114430169
1	114423636	114429927
1	114423675	114430059
1	114423744	114429997
1	114437369	114447450
1	114437369	114447620
1	114437369	114447692
1	114437681	114440561
1	114442030	114447485
1	114447762	114456708
1	114448030	114456708
1	114466622	114471880
1	114471813	114516270
1	114471995	114514695
1	114471995	114520422
1	114471995	114520422
1	114472331	114520426
1	114472376	114516193
1	114472480	114516519
1	114493766	114520426
1	114496498	114516503
1	114497247	114520422
1	114522062	114524876
1	114522064	114524876
1	114522112	114524876
1	114522694	114524871
1	114631913	114696472
1	114631913	114696472
1	114633132	114641823
1	114633132	114695062
1	114636382	114696541
1	1146705	1149512
1	1147398	1148878
1	114749048	114804900
1	114935398	115053781
1	114940229	115053781
1	114940242	115006048
1	114946947	114949589
1	115033345	115033454
1	115110177	115124260
1	115110504	115124250
1	115125468	115212732
1	115125470	115212656
1	115128220	115212732
1	115129356	115167946
1	115215718	115238207
1	115215721	115238239
1	115215734	115238239
1	1152287	1167381
1	1152310	1167411
1	115240249	115240545
1	115247089	115259515
1	115259533	115300604
1	115259536	115292811
1	115259537	115300585
1	115259915	115300595
1	115259925	115300648
1	115259932	115300624
1	115260422	115261559
1	115260577	115300603
1	115270340	115270445
1	115312099	115323306
1	115315395	115323298
1	115319004	115323232
1	11539222	11542017
1	11539294	11597639
1	11539294	11597641
1	115397423	115537991
1	115397753	115537988
1	115520177	115537975
1	115572414	115576941
1	115575983	115576905
1	115590631	115632085
1	115592976	115632121
1	115593065	115601046
1	115593110	115632053
1	1156078	1167370
1	115642292	115645279
1	115825654	115910693
1	115828538	115880857
1	11593732	11597282
1	116028271	116028364
1	116149091	116149390
1	116164492	116164626
1	116184573	116240845
1	116184611	116236312
1	116185249	116234475
1	116194022	116234475
1	116213764	116226697
1	116242627	116311402
1	116243652	116311335
1	1162651	1167348
1	116269645	116275548
1	116378997	116383747
1	116379312	116386538
1	116461996	116468529
1	116519118	116612675
1	116519234	116574511
1	116556433	116560326
1	116575297	116580148
1	116654375	116677861
1	116666493	116670868
1	11669587	11673412
1	116706904	116708862
1	1167628	1170421
1	116821227	116821442
1	116915881	116947396
1	116915889	116926718
1	116916488	116947394
1	116925991	116947394
1	116931348	116932562
1	116948130	116961158
1	116948133	116961186
1	116956387	116956491
1	116971670	116975990
1	116995157	116995249
1	116995267	117021464
1	117035644	117041834
1	117057156	117113661
1	117061321	117113648
1	117064408	117113661
1	11708423	11714739
1	117102645	117102733
1	11710793	11713586
1	117117030	117210314
1	117117030	117210375
1	117119841	117209053
1	117134727	117134821
1	11714431	11722346
1	11714913	11723384
1	11714937	11721448
1	11714957	11723383
1	11714966	11721406
1	11714966	11722348
1	117214370	117214449
1	117236733	117249225
1	11724180	11734411
1	117297006	117311850
1	117297088	117297643
1	11734536	11751707
1	11734537	11741271
1	11734581	11751534
1	11734734	11741175
1	11734804	11751666
1	117447771	117447916
1	117452678	117532980
1	117504968	117505093
1	117509681	117517119
1	11751785	11785914
1	117544381	117579167
1	117544433	117579039
1	117568103	117602112
1	117568918	117575143
1	117575565	117578978
1	117602924	117645492
1	117637264	117637350
1	117640867	117644322
1	117653681	117664350
1	117653681	117664384
1	117654806	117665209
1	117686208	117715888
1	117686208	117753549
1	117686208	117753556
1	117687487	117746458
1	117695830	117753549
1	1177832	1182102
1	117838141	117863958
1	117907520	117908095
1	117910070	118071494
1	117910564	117963252
1	11796140	11810767
1	11796180	11810373
1	11796198	11810545
1	11796203	11810826
1	11796209	11810635
1	11796211	11810822
1	11796229	11810466
1	11796231	11810690
1	118139453	118148333
1	118146620	118148392
1	118147245	118148307
1	118148555	118170994
1	11821843	11849641
1	118231242	118231364
1	11824461	11826801
1	11826798	11838367
1	11837133	11839676
1	118412036	118472253
1	118419843	118472206
1	118425525	118441752
1	11845779	11863302
1	11845809	11863571
1	11846659	11866115
1	118472342	118484411
1	118472390	118503049
1	118472397	118481152
1	11848350	11865470
1	118496486	118727846
1	118514402	118527371
1	1185156	1186714
1	11866206	11903201
1	11866267	11903201
1	11866269	11880836
1	11866297	11900728
1	11866316	11899107
1	11866319	11889360
1	11868	14409
1	118806994	118807112
1	1189293	1209234
1	1189849	1209265
1	11901073	11907741
1	1190284	1201503
1	1190284	1209244
1	1190364	1209235
1	11903917	11908136
1	1190543	1209106
1	1190557	1209213
1	11905765	11907840
1	11905935	11908402
1	1191428	1209170
1	11917520	11918988
1	119425668	119532179
1	119425669	119530428
1	119542966	119544015
1	119543240	119544028
1	119573838	119683271
1	119573843	119683294
1	119575075	119682947
1	119590027	119607408
1	11968208	11968328
1	119682270	119683261
1	119683018	119693557
1	119683047	119726446
1	119683330	119684823
1	119683352	119776804
1	119683352	119818596
1	119689031	119689656
1	11969864	11969984
1	11979647	11986480
1	119801663	119801764
1	119802887	119869926
1	11982231	11986485
1	119870798	119873438
1	119874019	119874148
1	119911431	119936753
1	119911460	119936751
1	119911568	119912954
1	119935061	119936737
1	11994261	12018677
1	11994791	12035150
1	11994809	12035594
1	119957553	119965658
1	119957706	119965657
1	119957773	119962515
1	120049825	120057677
1	120049825	120057681
1	120049940	120057423
1	120140324	120141894
1	120162044	120190396
1	120254509	120286838
1	120262249	120286836
1	120282084	120286836
1	120290618	120311517
1	120291006	120311528
1	120298110	120307249
1	120336640	120354203
1	120336706	120354283
1	120337035	120351428
1	120343794	120354203
1	12040237	12073571
1	12040368	12073565
1	12040491	12052697
1	120436155	120439118
1	120451877	120453236
1	120454175	120612240
1	120465117	120466528
1	120535403	120596839
1	120669561	120669662
1	12079522	12092102
1	12079589	12092095
1	12082278	12092032
1	120835809	120838343
1	120837783	120854742
1	120839004	120855681
1	120839411	120855607
1	12084068	12084181
1	120876494	120905159
1	120906027	120915073
1	120906608	120935761
1	120925633	120933000
1	120926978	120935937
1	120927133	120935894
1	120927354	120935931
1	12096798	12097071
1	1210616	1214773
1	121102016	121139765
1	121133255	121134581
1	121138613	121204983
1	121154578	121171134
1	12123433	12204264
1	12123526	12203174
1	121236176	121252295
1	121315743	121322322
1	12137937	12138041
1	1215815	1227399
1	1215967	1227404
1	1217488	1227404
1	1217543	1220977
1	1217575	1227409
1	12185955	12204264
1	12185990	12204264
1	12227059	12252415
1	12227059	12269285
1	12227059	12269285
1	12251769	12251830
1	1227755	1243398
1	1227763	1243269
1	12281204	12281328
1	12290123	12572099
1	12290123	12572099
1	1231815	1233645
1	12427724	12572099
1	1243946	1247057
1	1243990	1246408
1	1246976	1260071
1	1246980	1260053
1	1246981	1252830
1	1246985	1259989
1	1246985	1260017
1	1246985	1260033
1	12469923	12570415
1	1247198	1260050
1	1247202	1260017
1	12524994	12572099
1	1252960	1254069
1	12538603	12569753
1	12567299	12567451
1	12587765	12588462
1	1260135	1263374
1	1260146	1264277
1	12627938	12677737
1	12629999	12630100
1	12639795	12676700
1	1266693	1270686
1	12704565	12727097
1	1270655	1284492
1	1270655	1284730
1	12776117	12788726
1	12776145	12785963
1	12799692	12799796
1	12806162	12823847
1	12806334	12813875
1	12806372	12821102
1	12834983	12838049
1	12851545	12856777
1	12854839	12856634
1	1288070	1293915
1	1288071	1293920
1	1288071	1293923
1	12882548	12883022
1	12884467	12891264
1	12907260	12908578
1	12916940	12921764
1	12939044	12946025
1	12952726	12958101
1	12976449	12980569
1	12982373	12982480
1	12998180	13007420
1	12998301	13005246
1	12998483	13117736
1	13035542	13038381
1	13052393	13052998
1	1309109	1310537
1	1309109	1310875
1	1309111	1310549
1	1309116	1310553
1	1309623	1310524
1	13108513	13117751
1	13108634	13115578
1	13146776	13147256
1	13162850	13164468
1	13216355	13219581
1	1321861	1333684
1	1321874	1334692
1	1322501	1327029
1	1327667	1334697
1	13328195	13331692
1	13328195	13331692
1	1334901	1336467
1	1334906	1337426
1	1334931	1335988
1	1335798	1337426
1	13359818	13369057
1	1337287	1342693
1	1337292	1341687
1	13384734	13384841
1	13386645	13390765
1	1340488	1342670
1	1340840	1341132
1	13421175	13428191
1	13429633	13430113
1	13447413	13452656
1	13474688	13477522
1	134900	139379
1	13495253	13498260
1	13516065	13526943
1	13521972	13526873
1	1353799	1356824
1	1353799	1357149
1	1353803	1356650
1	1354259	1355533
1	1354517	1356640
1	1355624	1358071
1	1361507	1363167
1	13641972	13648988
1	1366043	1369900
1	13668268	13673511
1	13668410	13670217
1	13668742	13673511
1	13694888	13698405
1	13695524	13698151
1	1370902	1376145
1	1370902	1378262
1	1371050	1378262
1	13716091	13719089
1	13736906	13747803
1	13742807	13747803
1	13801444	13840543
1	13839714	13842765
1	1385068	1405538
1	13909959	13944452
1	13910256	13944452
1	13910587	13942459
1	13910761	13943277
1	13910764	13943059
1	13911955	13942412
1	13911966	13942742
1	13949678	13949779
1	13950396	13950497
1	139789	140339
1	13983805	13986405
1	14022564	14022694
1	14026734	14151560
1	14031349	14114554
1	14031349	14151574
1	14065244	14099683
1	1407142	1418486
1	1407148	1431582
1	14075897	14114574
1	14075909	14114152
1	14075929	14149994
1	14075930	14149914
1	1414428	1418525
1	141473	149707
1	142553292	142559170
1	142569265	142588233
1	142619122	142665640
1	142620644	142714605
1	142653524	142653607
1	142653717	142653799
1	142656061	142656144
1	142667288	142667363
1	142714977	142729967
1	142803223	142816004
1	142807	146831
1	142950984	142956716
1	143118704	143211070
1	143119060	143233417
1	143154492	143169717
1	143163749	143163822
1	143188827	143189695
1	143229765	143233121
1	143354962	143465438
1	143355261	143379903
1	143377280	143398889
1	143424140	143424215
1	143498343	143517299
1	143527554	143533272
1	143647013	143647177
1	143647638	143744410
1	143670467	143670602
1	143673128	143673290
1	143687358	143687519
1	143699872	143713999
1	143719662	143721171
1	143767143	143767881
1	143876890	143876982
1	143896451	143913143
1	143913614	144094424
1	144089213	144091946
1	144146807	144160564
1	144151519	144205836
1	144173161	144213129
1	144215386	144219425
1	144220126	144224192
1	144275917	144341077
1	144311212	144311376
1	144339737	144521058
1	144363461	144364246
1	144456137	144521291
1	144456640	144491721
1	144456640	144491793
1	144456644	144520983
1	144457532	144491793
1	144460625	144461412
1	144461395	144470546
1	144461399	144470218
1	144464346	144491882
1	144479977	144481765
1	144480740	144520919
1	144480743	144520993
1	144480752	144481509
1	144481554	144521271
1	144481626	144521970
1	144491441	144491605
1	144505803	144520841
1	144506090	144516503
1	144506276	144521002
1	14450727	14450830
1	144516418	144520983
1	144534037	144534199
1	144594044	144605891
1	1447530	1470065
1	1447554	1470065
1	1447909	1470067
1	144811743	144830301
1	144811743	144830301
1	144811747	144830302
1	144811942	144830300
1	144833167	144835867
1	144851423	145040002
1	144851426	144909905
1	144851426	144994921
1	144851426	144995022
1	144851487	145075901
1	144851487	145075901
1	144858173	144865800
1	144858210	144865740
1	144874944	144878163
1	144877329	144877395
1	144890591	144994840
1	144890591	144994876
1	144890593	144932365
1	144897996	144932148
1	144902727	144932552
1	144944671	144944750
1	144951759	144994909
1	144951763	145076186
1	144989308	144991365
1	145013830	145039771
1	145015683	145039786
1	145044650	145044900
1	145074824	145076077
1	145096219	145116922
1	145149739	145149840
1	145209118	145282832
1	145209118	145291654
1	145209144	145319796
1	145224598	145285912
1	145289771	145370303
1	145290421	145291972
1	145293113	145370199
1	145293370	145368684
1	145373053	145375672
1	145376326	145382362
1	145382756	145382920
1	145413094	145417543
1	145413277	145417545
1	145413277	145417545
1	145413278	145417545
1	145438468	145442635
1	145438510	145442592
1	145456235	145470387
1	145456513	145470387
1	145470507	145475646
1	145475981	145507857
1	145477084	145501669
1	14548385	14549613
1	145484750	145507857
1	145486033	145507857
1	145486042	145507857
1	145486262	145507857
1	145486271	145493959
1	145490461	145507857
1	145492838	145493891
1	145493006	145507857
1	145493880	145507490
1	145493880	145507611
1	145493880	145507857
1	145493880	145507857
1	145493880	145507988
1	145493883	145508218
1	145493892	145507857
1	145507356	145508319
1	145507597	145511444
1	145507599	145508503
1	145507632	145509451
1	145509778	145516076
1	145516251	145523730
1	145516559	145523729
1	145524890	145543868
1	145525015	145542533
1	145525034	145542539
1	145530951	145532622
1	145541592	145542229
1	145549229	145568526
1	145549243	145561166
1	145575289	145580662
1	145575988	145586546
1	145576023	145586546
1	145576033	145579288
1	145586114	145589439
1	145586500	145590461
1	145592604	145610884
1	145592616	145610937
1	145598255	145611025
1	145611035	145690661
1	145695797	145706861
1	145695932	145715565
1	145695932	145715614
1	145696592	145715614
1	145727723	145764067
1	145727724	145763793
1	145743262	145764074
1	145761348	145764072
1	145764410	145827073
1	145764598	145827103
1	145764874	145827015
1	145764880	145826450
1	145771639	145804365
1	145827204	145833118
1	145883867	145924373
1	145883877	145924047
1	145924387	145942619
1	145944937	145945104
1	145952371	145956451
1	145969269	145969433
1	146032646	146082765
1	146032647	146040968
1	146032647	146082765
1	146034018	146068245
1	146034138	146057622
1	146034238	146082633
1	146035070	146068245
1	146035101	146068184
1	146041002	146054494
1	146124160	146124283
1	146138538	146149334
1	146334177	146349531
1	146373545	146467638
1	146374055	146467744
1	146384520	146466267
1	146404595	146418190
1	146420023	146464436
1	146439963	146441561
1	146442179	146445463
1	146446970	146454864
1	146451724	146453309
1	146456495	146459624
1	146473498	146475178
1	146551294	146551419
1	146626684	146644123
1	146630797	146634089
1	146631068	146644046
1	146644805	146646726
1	146655883	146696945
1	146657837	146697230
1	146657839	146696901
1	146679998	146697220
1	146714290	146767441
1	146714290	146767441
1	146714333	146767443
1	146714333	146767443
1	146714355	146767441
1	14675449	14677518
1	146891925	146892027
1	146986157	146989699
1	147013181	147098017
1	1470553	1475737
1	1470586	1475833
1	147083411	147087702
1	147119169	147122485
1	147119171	147142618
1	147124414	147142364
1	147161374	147161681
1	147169913	147171461
1	147228331	147245484
1	147229305	147232685
1	147229425	147230517
1	147249699	147261065
1	147374945	147381393
1	147380082	147381384
1	147400505	147465571
1	147439002	147465571
1	147466093	147484331
1	147486648	147486815
1	147494089	147498172
1	147511003	147511167
1	147575799	147610081
1	147575936	147599549
1	147596183	147615861
1	147631966	147632428
1	147635155	147647175
1	147665992	147666115
1	147668280	147672361
1	147689213	147700938
1	1477052	1510249
1	147735750	147735907
1	147744013	147752855
1	147762994	147767966
1	147767286	147769663
1	147767898	147769378
1	147801123	147816764
1	147802395	147802519
1	147806735	147806886
1	147834501	147834665
1	147835126	147931933
1	147857984	147858119
1	147860641	147860803
1	147874867	147875028
1	147887349	147901508
1	147954634	147955419
1	147994145	147994313
1	148003659	148025848
1	148201751	148202536
1	148241464	148241628
1	148246958	148248104
1	148250248	148347051
1	148341795	148346929
1	148555978	148593723
1	148560842	148596267
1	148560989	148596263
1	148598397	148599531
1	148604907	148605072
1	148739442	148758311
1	148760503	148761583
1	148766937	148767102
1	148852392	148853717
1	148913272	148913382
1	148928344	148951595
1	149036311	149036377
1	149146713	149146879
1	149194105	149194269
1	149215165	149215300
1	149224057	149224221
1	149230715	149232554
1	149239867	149265510
1	14925199	15444539
1	14925212	15392293
1	14925212	15394651
1	149284644	149287106
1	149286176	149286322
1	149287450	149291743
1	149305909	149313076
1	149323330	149323422
1	149369327	149370551
1	149372291	149379646
1	149400062	149429348
1	149400062	149429580
1	149438749	149459468
1	149449933	149459549
1	149514089	149514256
1	149553002	149553787
1	149575344	149575767
1	149576489	149651107
1	149576593	149577296
1	149580523	149582604
